0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
4.564,5.422,26.635,22.694,2.972,30.0,46.287,3.0,32.0,45.541,2.143,87.022,86.77,2.475,30.0,45.293,3.141,2.972,3.007,3.013,2.143,2.557,3.675,2.475,57.442,56.005,310.482,0.002,-0.001,-0.148,0.003,4.409,5.513,55.248,17.853,220.875,46.89,55.079,44.699,55.023,33.124,219.809,57.73,55.137,23.784,54.997,7.682,220.099,41.808,54.945,43.418,54.866,43.979,219.905,48.505,55.01,39.788,54.958,63.731,220.246,52.558,54.94,29.237,55.011,22.254,219.486,25.916,54.912,36.285,91.879,0.0,219.701,55.894,55.396,49.033,55.09,41.596,220.678,52.587,54.833,74.562,9.999,35.204,25.912,39.388,37.4,39.341,25.367,39.462,39.963,42.209,29.537,39.258,21.0,36.415,32.672,39.011,28.571,1.179,4.338,2.114,2.224,750.635,1413.672,1423.882,1338.742,1487.665,1.909,2232.058,2.379,2724.936,3.616,1.086,1.058,1.081,1.084,0.365,0.364,0.372,0.382,3.633,1.122,1.061,1.112,1.117,0.381,0.384,0.379,0.382,-27.949,-22.462,-3.298,-119.994,,-23.654,-17.83,51.788,-110.71,0.46,0.783,0.304,0.847,0.272,0.401,0.26,0.265,0.027,0.001,-0.008,-22.407,35.0,35.0,-22.462,46.332,46.332,-23.654,68.688,68.688,-16.704,34.186,34.186,-22.045,-22.918,-28.253,-15.438,45.026,47.976
4.552,5.655,26.614,26.564,3.002,30.0,46.287,3.022,32.0,45.541,2.637,100.0,100.0,2.489,30.0,38.656,3.242,3.002,3.068,3.144,2.789,2.637,3.614,2.489,57.709,57.381,310.154,0.002,-0.001,-0.148,0.003,4.387,5.181,55.012,18.157,223.874,47.196,55.161,45.191,55.04,33.088,220.274,57.968,54.96,23.98,55.037,7.842,220.341,41.895,55.167,43.5,55.063,43.756,220.589,48.489,55.045,39.971,55.203,63.688,220.424,52.625,55.099,29.37,55.002,22.543,220.246,25.743,55.036,36.536,91.251,0.0,219.894,55.812,54.878,49.133,55.037,41.711,219.463,52.398,54.643,74.512,9.996,34.894,25.912,39.441,37.4,39.354,25.304,40.532,40.028,42.623,30.037,38.794,21.0,35.951,33.13,38.716,28.571,1.15,4.35,2.141,2.209,754.91,1448.845,1459.935,1310.716,1482.608,1.746,2233.793,2.612,2727.482,3.621,1.091,1.06,1.083,1.095,0.366,0.367,0.369,0.383,3.638,1.107,1.083,1.105,1.137,0.375,0.388,0.373,0.378,-26.11,-21.781,-3.584,-123.258,,-24.129,-23.902,49.553,-109.093,0.459,0.787,0.308,0.897,0.302,0.371,0.26,0.265,0.027,-0.001,-0.01,-22.606,35.0,35.0,-21.311,47.398,47.398,-24.129,69.312,69.312,-21.408,34.445,34.445,-21.074,-21.134,-30.204,-22.234,45.0,49.159
4.596,5.917,26.679,27.019,2.832,30.0,44.737,2.043,36.422,49.808,2.356,100.0,100.0,2.45,30.0,32.519,3.126,2.832,2.822,2.043,2.476,2.438,3.699,2.45,60.299,59.758,312.365,0.002,-0.001,-0.148,0.003,4.426,5.356,55.266,18.138,214.441,46.779,55.261,44.992,55.113,33.507,219.985,57.987,54.95,23.718,55.169,7.703,219.786,41.914,55.211,43.772,55.149,42.088,220.242,48.346,54.835,40.206,54.809,63.917,220.205,52.628,55.145,29.322,55.172,22.452,220.43,25.85,55.171,36.877,91.3,0.0,220.466,56.022,54.927,48.65,54.983,41.77,221.684,52.118,55.249,75.074,10.024,35.885,25.912,39.549,38.0,39.301,25.382,40.838,40.899,42.133,30.037,39.562,21.0,36.416,33.382,38.776,28.571,1.114,4.32,2.097,2.223,759.222,1426.298,1452.961,1337.109,1472.549,1.884,2235.58,2.713,2730.039,3.616,1.08,1.046,1.102,1.093,0.361,0.358,0.367,0.379,3.633,1.086,1.078,1.105,1.131,0.379,0.388,0.379,0.381,-30.088,-21.28,-2.667,-118.528,,-26.462,-29.741,37.372,-110.139,0.459,0.848,0.339,0.977,0.345,0.33,0.258,0.267,0.027,-0.001,-0.009,-25.58,35.0,35.0,-21.28,50.258,50.258,-26.462,70.289,70.289,-27.915,35.496,35.496,-25.402,-23.915,-36.276,-29.311,45.674,51.451
4.502,6.206,24.923,31.218,2.512,30.586,42.485,2.27,38.436,51.823,2.968,100.0,100.0,2.103,30.044,34.645,2.61,2.512,2.919,2.282,2.992,2.99,2.982,2.103,61.292,61.26,317.221,0.002,-0.001,-0.148,0.002,4.531,4.971,54.913,16.912,217.975,46.966,54.953,44.787,54.905,33.494,219.584,57.814,55.001,23.373,54.787,7.453,219.779,41.716,54.975,43.518,55.665,42.537,219.715,48.182,55.014,40.005,54.917,63.683,219.917,52.463,54.945,29.338,54.93,22.436,219.975,25.908,54.985,36.675,91.643,0.0,220.779,55.975,54.962,49.119,54.911,41.55,219.534,52.06,54.281,74.769,9.953,36.938,25.912,41.896,38.7,39.055,25.621,40.64,39.481,42.844,30.537,40.547,21.1,36.719,35.01,38.792,28.571,1.077,4.437,2.169,2.268,763.601,1480.507,1459.821,1425.748,1497.921,1.513,2237.351,2.705,2732.621,3.618,1.092,1.046,1.104,1.108,0.362,0.361,0.375,0.387,3.635,1.089,1.065,1.085,1.12,0.375,0.384,0.374,0.379,-28.3,-24.203,4.906,-115.802,,-26.075,-28.927,32.555,-110.748,0.459,0.874,0.352,1.019,0.366,0.367,0.26,0.267,0.275,0.004,-0.009,-24.146,36.403,36.403,-24.203,55.146,55.146,-26.075,71.097,71.097,-27.554,32.78,32.78,-25.805,-27.52,-36.264,-27.388,45.991,51.781
4.604,6.278,26.616,31.356,2.998,30.905,42.913,2.066,38.717,52.224,2.951,100.0,100.0,2.12,30.316,35.033,3.148,2.999,2.85,2.066,3.159,2.951,3.153,2.119,61.604,61.976,314.022,0.002,-0.001,-0.149,0.003,4.475,5.056,55.065,18.109,223.676,47.084,55.189,44.652,54.968,33.125,220.155,57.29,54.937,23.443,55.154,7.331,220.269,41.743,54.932,43.575,54.932,42.5,220.169,48.015,54.961,39.554,55.576,63.598,220.962,52.467,54.927,29.321,54.942,22.633,219.95,25.951,55.012,36.369,92.462,0.0,220.278,55.952,54.939,49.088,55.086,41.263,219.72,52.547,55.017,74.323,10.042,36.504,25.912,41.585,38.7,39.515,25.671,40.545,40.342,42.529,30.537,37.837,21.1,36.783,32.704,38.995,28.571,0.254,4.369,2.099,2.27,768.019,1506.515,1475.019,1368.143,1509.56,1.965,2239.266,2.576,2735.379,3.607,1.086,1.047,1.107,1.112,0.362,0.361,0.374,0.381,3.624,1.09,1.077,1.092,1.117,0.372,0.383,0.376,0.38,-29.121,-27.622,3.024,-123.984,,-28.806,-28.561,28.095,-111.022,0.461,0.88,0.355,1.044,0.372,0.375,0.261,0.267,0.181,0.002,-0.01,-28.154,36.264,36.264,-27.622,55.113,55.113,-28.806,71.274,71.274,-27.475,32.356,32.356,-26.293,-30.869,-39.399,-27.155,46.105,52.256
4.28,6.17,21.467,31.14,2.408,31.118,43.062,1.834,38.78,52.314,2.045,100.0,100.0,2.45,31.159,36.286,2.424,2.408,2.711,1.834,2.672,2.045,3.288,2.45,61.554,63.593,313.899,0.002,-0.001,-0.148,0.003,4.298,5.255,55.18,19.657,216.497,46.777,55.177,44.673,54.848,33.804,220.048,57.628,54.968,23.834,55.007,7.628,220.532,41.91,54.991,43.164,54.955,41.378,219.099,48.512,55.141,40.153,54.53,63.81,219.898,52.607,54.43,29.431,55.01,22.285,220.409,25.934,55.173,36.651,91.784,0.0,220.117,55.975,54.93,49.124,55.132,41.527,219.915,53.179,54.369,74.46,10.036,36.808,25.912,41.868,38.7,39.06,25.843,40.912,39.491,41.689,30.537,37.689,21.1,36.866,32.52,39.022,28.571,1.041,4.541,2.186,2.355,772.447,1519.29,1498.762,1331.687,1534.659,1.911,2240.996,2.603,2737.914,3.601,1.089,1.077,1.102,1.103,0.367,0.365,0.376,0.39,3.618,1.093,1.093,1.095,1.117,0.375,0.388,0.377,0.379,-25.659,-26.028,2.051,-116.967,,-25.822,-24.854,29.82,-108.054,0.459,0.881,0.347,1.091,0.398,0.292,0.262,0.266,0.179,0.0,-0.007,-23.166,37.666,37.666,-26.028,54.517,54.517,-25.822,73.702,73.702,-24.853,32.641,32.641,-23.844,-31.813,-41.236,-27.695,46.358,53.574
4.74,6.465,26.864,31.768,2.619,33.292,45.475,2.974,44.636,60.432,3.313,99.308,99.176,2.451,30.0,34.538,2.652,2.622,3.251,2.974,3.32,3.624,3.379,2.451,64.355,64.32,313.79,0.002,-0.001,-0.138,0.003,4.524,5.282,54.857,18.3,217.94,46.578,54.745,44.943,54.825,33.334,219.716,57.478,54.959,23.625,55.214,7.57,219.722,41.803,54.722,43.311,54.906,41.295,219.533,48.37,54.861,40.021,55.373,63.906,220.665,52.516,54.98,29.386,55.438,22.714,219.557,25.889,54.756,36.529,91.455,0.0,220.034,56.322,55.49,49.538,54.909,41.674,219.932,53.288,55.098,74.199,10.038,37.142,25.912,41.753,38.7,38.993,25.894,40.544,41.539,41.837,30.537,38.172,21.1,37.016,34.832,38.57,28.571,1.1,4.398,2.183,2.215,776.861,1511.044,1475.45,1334.338,1511.726,2.218,2243.032,3.335,2740.903,3.609,1.096,1.097,1.121,1.092,0.367,0.369,0.381,0.39,3.626,1.096,1.06,1.1,1.125,0.375,0.385,0.379,0.383,-26.066,-25.697,-4.218,-120.033,,-25.434,-21.572,37.53,-104.968,0.459,0.931,0.344,1.132,0.413,0.023,0.264,0.271,0.183,-0.052,-0.007,-24.525,37.856,37.856,-25.697,53.622,53.622,-25.434,74.346,74.346,-20.803,32.011,32.011,-23.847,-28.364,-36.831,-20.983,48.787,53.956
4.701,6.545,26.691,31.665,2.683,33.424,45.663,2.614,44.118,60.593,3.032,91.022,92.004,2.336,31.567,36.047,2.741,2.683,3.244,2.614,3.537,3.032,3.133,2.333,64.397,63.399,313.997,0.002,-0.001,-0.127,0.002,4.679,5.737,55.073,16.015,218.49,46.713,54.868,44.425,54.858,33.441,219.395,57.182,54.987,22.874,54.925,6.916,219.994,41.639,55.038,43.357,55.045,40.882,219.896,48.022,55.136,39.366,55.848,63.717,219.956,52.422,55.084,28.92,54.903,22.357,220.883,25.699,55.289,35.807,92.911,0.0,220.213,56.037,54.759,48.998,54.891,41.652,220.649,52.884,54.901,74.573,10.022,38.645,25.912,41.578,38.7,39.18,25.489,40.732,39.844,41.662,30.537,37.977,21.1,36.702,33.67,38.633,28.571,1.122,4.37,2.085,2.285,781.261,1499.602,1467.811,1308.854,1502.067,2.097,2245.242,2.854,2743.788,3.619,1.092,1.092,1.114,1.093,0.367,0.369,0.38,0.388,3.636,1.064,1.051,1.093,1.123,0.374,0.384,0.377,0.381,-23.143,-27.175,-1.24,-119.304,,-24.643,-20.887,43.571,-106.149,0.46,0.932,0.347,1.104,0.399,0.023,0.265,0.269,0.181,0.005,-0.005,-21.668,38.119,38.119,-27.175,53.355,53.355,-24.643,71.906,71.906,-19.724,32.585,32.585,-21.586,-28.594,-36.266,-23.454,48.791,53.21
4.825,6.493,30.956,39.163,2.683,33.424,45.663,2.782,44.006,60.604,3.001,86.228,88.267,2.508,32.136,36.604,2.785,2.683,3.257,2.782,3.367,3.001,3.321,2.508,64.335,62.811,316.176,0.002,-0.001,-0.092,0.003,4.623,5.722,55.082,15.329,220.198,46.312,54.892,44.07,54.937,33.49,219.871,57.247,55.004,23.065,54.999,6.681,220.148,41.512,54.928,43.003,55.009,40.98,219.991,47.9,55.109,38.836,54.755,63.537,219.978,52.395,55.35,29.131,54.948,22.563,220.022,25.663,54.905,35.818,93.019,0.0,219.806,55.779,55.106,48.457,54.9,41.499,219.775,52.723,54.878,74.295,9.988,38.727,25.912,41.435,38.7,38.838,25.625,40.559,40.832,42.914,31.237,38.185,21.7,36.773,32.598,38.591,28.571,1.145,4.255,1.964,2.291,785.653,1536.297,1509.94,1365.599,1538.984,2.011,2247.288,2.875,2746.712,3.622,1.092,1.095,1.114,1.088,0.364,0.365,0.374,0.386,3.639,1.061,1.057,1.097,1.115,0.368,0.378,0.376,0.379,-25.124,-22.832,-4.251,-119.98,,-23.825,-22.591,43.334,-104.474,0.458,0.942,0.347,1.077,0.385,0.023,0.263,0.267,0.18,0.001,-0.009,-22.957,38.332,38.332,-22.832,53.355,53.355,-23.825,70.399,70.399,-22.515,33.426,33.426,-22.347,-26.213,-31.861,-23.065,48.825,52.893
4.893,6.6,26.999,32.033,3.034,33.424,45.663,2.863,42.612,59.668,3.109,85.62,87.841,2.569,32.084,36.567,3.108,3.034,3.258,2.863,3.405,3.109,3.351,2.569,64.081,62.742,315.884,0.002,-0.001,-0.034,0.003,4.677,6.058,54.987,14.439,220.118,46.541,54.936,43.962,55.008,32.962,218.705,57.211,54.363,23.577,55.148,6.552,219.467,41.532,54.979,42.171,54.97,41.423,220.278,47.943,54.911,38.493,55.083,63.343,220.08,52.044,55.063,28.627,55.036,22.245,219.616,25.707,55.029,35.492,93.932,0.0,219.252,55.521,54.94,48.848,54.951,41.224,218.388,52.62,54.906,74.117,9.843,37.78,25.912,41.563,38.7,39.232,25.388,40.564,39.741,42.536,31.237,38.222,21.7,36.911,33.643,38.611,28.571,1.17,4.392,2.202,2.19,790.169,1477.938,1489.879,1333.101,1524.298,2.115,2249.326,2.887,2749.493,3.625,1.09,1.094,1.117,1.091,0.364,0.365,0.372,0.386,3.642,1.043,1.035,1.083,1.104,0.328,0.34,0.334,0.339,-25.906,-28.248,-0.793,-117.92,,-27.333,-25.066,39.753,-107.508,0.46,0.931,0.346,1.075,0.374,0.023,0.261,0.216,0.217,-0.011,-0.019,-23.316,39.036,39.036,-28.141,53.082,53.082,-27.333,67.601,67.601,-23.681,34.78,34.78,-23.864,-29.086,-33.294,-24.347,48.67,52.762
4.718,6.212,26.706,31.148,2.671,33.424,45.663,2.525,41.393,58.815,2.723,83.421,86.372,2.315,32.059,36.555,2.679,2.72,3.134,2.525,2.784,2.723,3.164,2.315,63.853,62.517,314.373,0.002,-0.001,-0.008,0.003,4.657,6.165,54.853,15.945,220.743,46.76,55.109,44.366,55.139,33.405,220.343,57.054,54.395,23.387,54.995,7.336,219.639,41.676,55.118,42.697,55.116,41.193,220.322,47.998,55.015,38.963,54.777,63.504,221.192,52.607,55.051,29.093,55.083,22.591,220.278,25.706,55.022,35.447,93.594,0.0,220.013,55.746,55.027,48.555,54.992,41.525,217.827,52.56,55.106,74.324,10.06,37.378,25.912,41.627,38.7,39.419,25.456,40.595,40.211,42.523,31.237,37.705,21.7,36.686,34.862,38.55,28.571,1.197,4.34,2.119,2.221,794.543,1481.371,1442.676,1302.135,1479.68,2.081,2251.568,3.099,2752.354,3.633,1.098,1.097,1.113,1.089,0.366,0.368,0.375,0.387,3.65,1.063,1.042,1.085,1.108,0.344,0.352,0.345,0.347,-23.888,-27.697,5.411,-115.988,,-29.847,-25.802,42.592,-111.598,0.46,0.926,0.341,1.067,0.37,0.042,0.264,0.171,0.235,-0.016,-0.024,-22.018,39.398,39.398,-26.733,52.836,52.836,-29.847,67.496,67.496,-23.699,34.313,34.313,-23.972,-27.628,-29.006,-20.819,48.503,52.473
5.032,6.555,27.233,30.074,3.401,34.964,46.843,2.675,38.004,58.469,3.132,92.68,97.659,2.568,30.0,34.102,3.598,3.401,3.257,2.675,3.373,3.132,3.352,2.569,63.816,62.946,316.991,0.002,-0.001,0.434,0.003,4.522,5.836,54.702,13.456,218.591,46.671,54.892,44.448,54.941,34.5,219.693,57.271,55.122,22.977,54.81,7.141,219.838,41.584,54.925,43.002,54.874,40.74,219.296,48.282,54.947,39.406,55.115,63.157,220.584,52.614,54.962,29.319,54.973,22.561,220.118,25.88,54.721,35.794,92.622,0.0,219.935,55.672,54.891,48.492,54.871,41.606,221.329,52.575,54.709,74.258,10.037,39.684,25.912,41.7,38.7,39.101,25.731,40.663,39.842,42.079,31.237,37.834,21.7,36.993,33.426,38.596,28.571,1.273,4.294,2.095,2.199,798.81,1481.16,1434.652,1290.513,1468.462,2.09,2253.811,2.914,2755.541,3.631,1.12,1.109,1.124,1.098,0.373,0.374,0.38,0.392,3.648,1.077,1.057,1.105,1.119,0.362,0.369,0.359,0.364,-26.914,-30.228,3.062,-115.868,,-23.435,-23.264,50.683,-107.382,0.461,0.923,0.342,1.092,0.389,0.272,0.268,0.155,0.258,-0.016,-0.022,-25.214,40.056,40.056,-27.052,52.806,52.806,-23.435,67.074,67.074,-22.064,35.807,35.807,-24.502,-26.569,-26.026,-22.769,48.594,52.537
4.866,6.755,26.957,31.05,2.951,32.351,45.014,3.093,35.976,57.049,3.293,92.282,97.096,2.662,30.0,33.514,3.022,2.951,3.327,3.093,3.304,3.322,3.494,2.662,62.707,62.488,311.951,0.002,-0.001,0.445,0.003,4.474,5.998,54.924,10.943,219.18,46.594,54.858,44.565,54.935,33.475,220.383,57.146,55.175,22.945,54.851,6.896,219.978,41.456,55.058,43.06,55.164,41.091,220.084,47.949,55.13,39.01,55.294,63.51,219.801,52.462,54.976,29.263,54.903,22.569,219.709,25.799,54.934,35.484,93.164,0.0,219.831,55.845,54.896,48.574,54.887,41.326,219.833,52.451,54.922,74.364,9.98,35.904,25.912,41.951,38.7,39.271,26.046,40.718,40.431,41.516,31.237,37.743,21.7,36.657,34.22,38.517,28.571,1.362,4.479,2.191,2.288,803.118,1488.428,1455.501,1299.919,1493.703,1.805,2255.807,3.055,2758.335,3.619,1.119,1.116,1.121,1.099,0.373,0.376,0.383,0.393,3.636,1.082,1.047,1.105,1.12,0.368,0.375,0.364,0.368,-30.469,-30.239,7.325,-113.32,,-25.057,-25.013,48.995,-108.665,0.46,0.897,0.326,1.081,0.385,0.091,0.273,0.106,0.263,-0.015,-0.021,-27.75,40.297,40.297,-26.919,52.787,52.787,-25.057,67.074,67.074,-24.187,35.859,35.859,-27.465,-27.254,-26.303,-24.693,47.715,52.179
4.886,6.665,26.995,29.802,2.813,30.563,43.514,3.059,33.281,55.122,3.562,89.869,94.666,2.756,30.0,33.089,2.925,2.813,3.331,3.059,3.687,3.563,3.495,2.755,61.85,61.864,310.844,0.002,-0.001,-0.051,0.003,4.537,6.039,54.894,16.83,219.596,47.475,55.054,45.198,54.914,34.193,219.241,58.158,55.068,23.617,55.05,8.821,220.676,41.997,54.982,44.452,55.047,41.532,219.942,48.818,55.029,40.708,54.939,63.65,219.98,52.941,54.959,29.944,55.009,22.782,219.833,26.08,54.933,36.795,91.059,0.0,219.915,56.233,55.039,49.566,54.868,42.087,220.909,52.981,54.132,75.22,9.988,35.621,25.912,41.975,38.7,39.178,25.959,40.401,40.632,41.622,31.237,36.878,21.7,36.883,33.225,38.432,28.571,1.318,4.337,2.136,2.201,807.42,1475.494,1472.089,1301.491,1487.454,1.893,2257.762,3.468,2761.365,3.619,1.109,1.108,1.116,1.096,0.371,0.375,0.381,0.391,3.636,1.078,1.04,1.1,1.116,0.356,0.364,0.358,0.361,-31.752,-23.378,6.333,-118.206,,-28.45,-27.631,46.951,-110.013,0.459,0.871,0.321,1.053,0.369,0.177,0.269,0.308,0.256,0.007,-0.02,-28.066,39.622,39.622,-22.198,52.883,52.883,-28.319,66.605,66.605,-26.03,35.711,35.711,-26.701,-21.311,-29.59,-26.759,46.674,51.621
4.704,6.405,26.687,30.498,2.587,31.043,43.765,2.286,32.826,55.917,3.102,85.508,90.001,2.218,30.059,33.04,2.589,2.644,3.22,2.286,3.233,3.102,3.058,2.218,61.713,61.264,311.966,0.002,-0.001,-0.08,0.003,4.563,5.974,55.013,16.963,221.005,47.002,55.04,45.113,55.173,34.398,219.756,57.818,55.321,24.05,54.964,8.422,219.583,42.124,55.052,44.321,55.002,41.424,219.862,48.735,55.056,40.223,55.674,63.86,220.036,52.794,54.962,29.888,55.209,23.042,219.393,25.84,55.121,37.036,91.17,0.0,220.698,56.401,54.938,49.286,54.936,42.039,224.569,53.165,54.55,75.319,10.049,35.853,25.912,42.219,38.7,39.589,25.853,40.811,39.864,42.02,31.437,36.764,21.7,36.822,34.165,38.153,28.571,1.322,4.407,2.126,2.281,811.787,1474.765,1447.209,1282.911,1462.906,1.901,2259.685,2.979,2764.322,3.621,1.106,1.11,1.118,1.102,0.371,0.374,0.382,0.389,3.638,1.079,1.04,1.098,1.119,0.362,0.373,0.363,0.37,-30.744,-22.433,6.983,-119.903,,-29.902,-24.626,52.387,-105.706,0.46,0.878,0.327,1.022,0.361,0.176,0.269,0.34,0.261,0.011,-0.022,-27.329,38.511,38.511,-21.175,54.02,54.02,-28.505,65.742,65.742,-23.091,34.918,34.918,-27.761,-21.308,-28.448,-22.901,46.485,50.906
4.615,6.341,26.546,34.987,2.719,31.174,43.856,2.378,32.843,55.941,2.931,85.137,89.721,2.239,30.19,33.212,2.753,2.719,3.107,2.378,3.089,2.948,2.943,2.239,61.645,61.36,310.305,0.002,-0.001,-0.092,0.003,4.576,6.194,55.157,14.892,220.318,46.953,55.109,44.823,55.189,33.419,220.021,57.512,55.021,23.303,55.203,7.655,220.229,41.633,54.997,43.429,55.384,41.569,218.944,48.267,55.136,39.447,55.73,63.728,221.022,52.29,55.19,29.297,55.034,22.554,219.994,25.724,54.903,36.323,92.878,0.0,220.199,55.686,55.075,48.602,55.186,41.663,217.091,52.886,55.639,74.692,10.043,35.467,25.912,41.805,38.7,39.241,25.813,40.582,40.409,41.358,31.437,36.87,21.7,36.712,33.349,38.243,28.571,1.292,4.325,2.139,2.185,816.074,1468.36,1469.578,1291.626,1478.08,2.07,2261.726,3.141,2767.346,3.63,1.087,1.1,1.117,1.101,0.373,0.378,0.385,0.396,3.648,1.067,1.027,1.088,1.117,0.368,0.371,0.364,0.368,-29.552,-23.654,8.876,-120.659,,-23.002,-22.174,55.511,-105.095,0.459,0.881,0.326,1.033,0.361,0.179,0.273,0.334,0.265,0.01,-0.024,-25.183,38.511,38.511,-23.315,54.307,54.307,-21.875,64.971,64.971,-21.247,34.918,34.918,-26.053,-23.897,-22.933,-22.6,46.566,50.844
4.623,6.353,24.952,31.431,2.779,32.955,45.126,2.461,33.962,57.54,2.969,82.763,87.389,2.452,30.87,33.966,2.779,2.827,3.454,2.461,3.041,2.969,3.186,2.452,62.434,61.192,309.95,0.002,-0.001,-0.139,0.003,4.602,6.18,54.662,11.334,219.423,46.759,54.969,44.523,54.849,33.592,219.847,57.341,54.965,23.158,54.704,7.43,219.528,41.664,55.171,43.541,54.834,41.123,219.636,48.262,55.034,39.02,54.357,63.454,219.191,52.439,54.922,29.439,54.948,22.334,221.081,25.731,54.812,36.103,93.154,0.0,220.07,55.998,54.992,48.854,54.897,41.617,221.945,52.818,55.118,73.945,10.05,36.054,25.912,41.26,38.7,39.192,25.973,40.622,40.361,41.974,31.437,35.994,21.7,36.82,32.893,37.849,28.571,1.298,4.33,2.125,2.205,820.352,1461.385,1465.657,1275.156,1474.395,2.36,2264.015,2.825,2770.398,3.623,1.096,1.109,1.117,1.105,0.37,0.373,0.38,0.391,3.64,1.075,1.028,1.094,1.116,0.365,0.373,0.362,0.366,-29.801,-28.208,2.258,-121.311,,-25.633,-25.743,51.287,-109.933,0.46,0.898,0.332,1.029,0.357,0.177,0.273,0.384,0.264,0.004,-0.021,-26.547,38.143,38.143,-27.778,54.48,54.48,-25.398,64.083,64.083,-25.251,35.505,35.505,-27.708,-27.473,-25.0,-23.927,47.206,50.797
4.719,6.348,29.905,31.472,2.838,32.88,45.073,2.596,33.96,57.546,2.959,82.759,87.384,2.452,30.884,33.985,2.978,2.838,3.118,2.596,2.959,3.162,3.012,2.452,62.177,61.159,314.294,0.002,-0.001,-0.148,0.003,4.616,6.051,54.883,11.538,219.236,46.546,54.895,44.494,54.944,33.199,220.132,57.237,54.892,22.848,55.628,14.548,220.034,41.628,55.025,43.292,54.975,40.708,220.339,47.859,54.923,39.214,54.921,63.235,220.522,52.488,54.979,29.523,54.884,22.344,219.451,25.96,55.068,35.694,93.487,0.0,220.287,55.601,54.942,48.654,54.965,41.535,218.857,53.197,55.319,73.797,10.015,39.468,25.912,40.712,38.4,39.26,25.831,40.564,40.172,42.98,31.637,36.607,21.7,36.801,33.051,37.814,28.571,1.331,4.507,2.206,2.302,824.68,1525.37,1519.311,1356.448,1538.872,1.816,2266.073,2.557,2773.137,3.628,1.09,1.104,1.124,1.112,0.374,0.376,0.383,0.393,3.645,1.075,1.036,1.1,1.12,0.367,0.371,0.368,0.374,-29.566,-26.197,6.169,-117.43,,-24.099,-24.888,52.77,-107.916,0.46,0.894,0.329,1.03,0.361,0.176,0.273,0.402,0.266,0.003,-0.02,-26.819,39.0,39.0,-25.56,54.48,54.48,-23.295,64.717,64.717,-24.222,35.744,35.744,-27.129,-25.042,-23.224,-24.025,47.355,50.832
5.125,6.557,30.705,30.092,2.761,43.043,53.82,2.763,32.0,64.817,3.632,80.717,85.067,2.337,30.886,33.987,2.761,2.799,3.654,2.763,3.64,3.722,3.026,2.336,62.457,60.634,308.434,0.002,-0.001,-0.148,0.003,4.613,6.104,54.932,16.0,220.893,46.763,54.904,45.305,54.659,41.922,220.084,57.804,54.923,23.831,55.718,8.874,220.594,41.814,54.976,44.093,54.824,41.521,224.623,48.492,55.055,40.23,54.692,63.56,220.144,52.769,54.99,29.565,55.083,22.481,221.296,25.907,54.974,36.69,91.932,0.0,220.05,56.063,55.03,49.033,55.103,41.931,221.684,53.879,55.19,74.498,10.002,35.638,25.912,39.935,38.4,39.257,25.926,39.917,39.789,42.36,31.637,36.804,21.7,36.321,34.274,38.149,28.571,1.395,4.238,2.053,2.185,828.997,1460.718,1476.706,1270.922,1462.314,2.296,2268.332,2.846,2776.02,3.62,1.066,1.069,1.111,1.092,0.322,0.324,0.334,0.345,3.638,1.07,1.02,1.102,1.118,0.362,0.368,0.363,0.37,-20.556,-23.89,10.468,-115.294,,-29.838,-22.988,59.86,-105.688,0.46,0.875,0.279,1.009,0.345,0.205,0.207,0.394,0.263,0.019,-0.036,-17.493,40.176,40.176,-23.3,51.357,51.357,-24.263,64.196,64.196,-22.699,36.202,36.202,-18.183,-23.979,-21.806,-20.054,47.071,50.558
